edad,sexo,cve_ent,decil,personas,año
18,MASCULINO,02,7,481,2020
28,FEMENINO,02,5,481,2020
29,FEMENINO,02,4,543,2020
18,MASCULINO,02,9,612,2020
18,FEMENINO,02,7,31,2020
18,FEMENINO,02,8,31,2020
26,FEMENINO,02,9,31,2020
25,FEMENINO,02,3,34,2020
24,MASCULINO,02,10,34,2020
18,MASCULINO,02,10,34,2020
20,FEMENINO,02,10,34,2020
22,FEMENINO,02,10,34,2020
29,FEMENINO,02,5,37,2020
28,FEMENINO,02,10,37,2020
27,FEMENINO,02,7,37,2020
25,FEMENINO,02,8,37,2020
20,FEMENINO,02,6,37,2020
19,MASCULINO,02,3,34,2020
28,FEMENINO,02,3,34,2020
28,FEMENINO,02,8,41,2020
29,FEMENINO,02,5,41,2020
23,FEMENINO,02,4,41,2020
18,FEMENINO,02,3,41,2020
25,MASCULINO,02,4,41,2020
19,FEMENINO,02,3,41,2020
19,FEMENINO,02,3,56,2020
18,FEMENINO,02,3,56,2020
26,FEMENINO,02,4,56,2020
21,FEMENINO,02,3,56,2020
19,FEMENINO,02,8,56,2020
18,FEMENINO,02,8,56,2020
21,FEMENINO,02,5,37,2020
28,MASCULINO,02,5,37,2020
28,FEMENINO,02,5,37,2020
25,FEMENINO,02,5,37,2020
29,MASCULINO,02,10,37,2020
29,FEMENINO,02,10,37,2020
23,MASCULINO,02,10,38,2020
27,FEMENINO,02,6,38,2020
23,FEMENINO,02,8,38,2020
21,FEMENINO,02,8,38,2020
18,MASCULINO,02,8,38,2020
23,FEMENINO,02,6,38,2020
29,FEMENINO,02,9,45,2020
24,MASCULINO,02,10,45,2020
20,FEMENINO,02,10,42,2020
24,FEMENINO,02,5,42,2020
19,MASCULINO,02,5,42,2020
28,FEMENINO,02,4,44,2020
26,FEMENINO,02,3,44,2020
28,FEMENINO,02,8,44,2020
19,MASCULINO,02,5,44,2020
20,FEMENINO,02,2,36,2020
27,MASCULINO,02,4,36,2020
19,FEMENINO,02,3,32,2020
29,MASCULINO,02,5,32,2020
24,FEMENINO,02,3,32,2020
21,FEMENINO,02,8,32,2020
19,FEMENINO,02,5,27,2020
21,MASCULINO,02,5,27,2020
19,FEMENINO,02,7,27,2020
22,FEMENINO,02,9,27,2020
26,MASCULINO,02,4,27,2020
29,FEMENINO,02,6,29,2020
29,FEMENINO,02,9,29,2020
21,FEMENINO,02,9,29,2020
29,FEMENINO,02,10,29,2020
27,MASCULINO,02,9,29,2020
19,FEMENINO,02,7,34,2020
24,FEMENINO,02,3,34,2020
20,FEMENINO,02,5,34,2020
24,FEMENINO,02,4,29,2020
24,FEMENINO,02,5,29,2020
25,FEMENINO,02,5,30,2020
24,FEMENINO,02,6,30,2020
19,FEMENINO,02,1,30,2020
25,FEMENINO,02,7,30,2020
21,FEMENINO,02,2,24,2020
24,FEMENINO,02,3,24,2020
26,FEMENINO,02,10,24,2020
27,FEMENINO,02,5,47,2020
20,FEMENINO,02,1,47,2020
23,FEMENINO,02,2,47,2020
23,FEMENINO,02,4,34,2020
18,MASCULINO,02,7,34,2020
25,FEMENINO,02,6,34,2020
22,FEMENINO,02,4,34,2020
25,MASCULINO,02,4,29,2020
28,MASCULINO,02,7,29,2020
26,FEMENINO,02,6,31,2020
23,MASCULINO,02,4,31,2020
28,FEMENINO,02,10,31,2020
24,FEMENINO,02,9,30,2020
23,FEMENINO,02,6,30,2020
28,FEMENINO,02,8,30,2020
25,FEMENINO,02,6,30,2020
20,MASCULINO,02,10,30,2020
27,MASCULINO,02,2,40,2020
20,FEMENINO,02,9,40,2020
18,MASCULINO,02,8,12,2020
22,FEMENINO,02,10,12,2020
29,FEMENINO,02,10,33,2020
29,FEMENINO,02,8,33,2020
25,FEMENINO,02,6,33,2020
29,MASCULINO,02,8,33,2020
23,MASCULINO,02,8,33,2020
20,FEMENINO,02,9,46,2020
22,FEMENINO,02,7,46,2020
25,FEMENINO,02,10,46,2020
28,FEMENINO,02,10,41,2020
20,FEMENINO,02,9,41,2020
27,FEMENINO,02,10,79,2020
26,FEMENINO,02,9,69,2020
22,FEMENINO,02,7,69,2020
22,FEMENINO,02,5,69,2020
25,FEMENINO,02,5,69,2020
25,FEMENINO,02,9,69,2020
21,FEMENINO,02,9,47,2020
24,FEMENINO,02,6,47,2020
29,FEMENINO,02,5,47,2020
25,FEMENINO,02,6,47,2020
19,MASCULINO,02,9,55,2020
22,FEMENINO,02,8,55,2020
19,FEMENINO,02,6,40,2020
18,FEMENINO,02,8,40,2020
18,FEMENINO,02,6,40,2020
18,MASCULINO,02,4,40,2020
29,FEMENINO,02,6,40,2020
22,FEMENINO,02,8,38,2020
26,FEMENINO,02,5,38,2020
26,FEMENINO,02,5,36,2020
24,FEMENINO,02,9,36,2020
18,FEMENINO,02,6,36,2020
23,FEMENINO,02,7,36,2020
27,FEMENINO,02,1,36,2020
21,FEMENINO,02,8,33,2020
24,FEMENINO,02,10,33,2020
21,FEMENINO,02,9,33,2020
26,FEMENINO,02,8,63,2020
29,FEMENINO,02,10,63,2020
29,FEMENINO,02,8,63,2020
27,FEMENINO,02,8,63,2020
19,FEMENINO,02,6,53,2020
21,FEMENINO,02,1,53,2020
27,FEMENINO,02,3,53,2020
19,FEMENINO,02,5,53,2020
26,FEMENINO,02,5,53,2020
27,FEMENINO,02,5,53,2020
23,FEMENINO,02,3,53,2020
18,FEMENINO,02,10,44,2020
26,FEMENINO,02,8,44,2020
25,FEMENINO,02,1,50,2020
21,FEMENINO,02,1,50,2020
20,FEMENINO,02,1,50,2020
19,MASCULINO,02,1,50,2020
25,FEMENINO,02,3,50,2020
22,FEMENINO,02,5,50,2020
28,FEMENINO,02,4,50,2020
29,FEMENINO,02,3,34,2020
23,FEMENINO,02,3,34,2020
25,FEMENINO,02,4,34,2020
27,FEMENINO,02,2,34,2020
22,FEMENINO,02,4,34,2020
27,FEMENINO,02,10,38,2020
21,MASCULINO,02,8,33,2020
27,FEMENINO,02,7,36,2020
29,FEMENINO,02,9,35,2020
20,FEMENINO,02,7,35,2020
28,FEMENINO,02,6,35,2020
27,FEMENINO,02,5,35,2020
18,MASCULINO,02,10,31,2020
26,FEMENINO,02,7,31,2020
29,FEMENINO,02,1,26,2020
24,FEMENINO,02,2,26,2020
27,FEMENINO,02,5,30,2020
18,FEMENINO,02,6,33,2020
29,FEMENINO,02,4,33,2020
25,FEMENINO,02,2,34,2020
22,FEMENINO,02,10,34,2020
21,FEMENINO,02,10,34,2020
20,FEMENINO,02,10,34,2020
18,MASCULINO,02,10,34,2020
20,FEMENINO,02,9,32,2020
24,MASCULINO,02,2,44,2020
23,MASCULINO,02,9,44,2020
21,FEMENINO,02,8,28,2020
24,FEMENINO,02,5,28,2020
22,FEMENINO,02,6,34,2020
18,FEMENINO,02,6,34,2020
23,FEMENINO,02,4,34,2020
18,MASCULINO,02,3,34,2020
18,MASCULINO,02,4,41,2020
25,FEMENINO,02,5,41,2020
29,FEMENINO,02,6,46,2020
20,FEMENINO,02,9,46,2020
18,FEMENINO,02,6,38,2020
27,FEMENINO,02,10,38,2020
23,FEMENINO,02,8,38,2020
19,FEMENINO,02,9,38,2020
29,FEMENINO,02,10,38,2020
29,FEMENINO,02,8,38,2020
27,FEMENINO,02,10,38,2020
19,FEMENINO,02,5,38,2020
23,FEMENINO,02,6,28,2020
28,FEMENINO,02,6,28,2020
25,FEMENINO,02,2,28,2020
22,FEMENINO,02,6,28,2020
22,FEMENINO,02,10,28,2020
20,FEMENINO,02,9,35,2020
20,FEMENINO,02,2,35,2020
26,FEMENINO,02,4,35,2020
23,MASCULINO,02,8,35,2020
26,FEMENINO,02,7,35,2020
24,MASCULINO,02,5,29,2020
29,FEMENINO,02,3,37,2020
29,FEMENINO,02,3,37,2020
28,FEMENINO,02,2,37,2020
19,FEMENINO,02,10,37,2020
26,FEMENINO,02,9,40,2020
19,MASCULINO,02,9,40,2020
28,MASCULINO,02,7,40,2020
18,FEMENINO,02,6,40,2020
28,FEMENINO,02,8,40,2020
28,FEMENINO,02,1,40,2020
25,FEMENINO,02,3,30,2020
23,FEMENINO,02,3,30,2020
18,FEMENINO,02,10,29,2020
23,MASCULINO,02,7,31,2020
23,FEMENINO,02,4,31,2020
24,FEMENINO,02,3,31,2020
26,FEMENINO,02,2,31,2020
25,FEMENINO,02,10,42,2020
25,FEMENINO,02,9,42,2020
23,FEMENINO,02,10,42,2020
19,FEMENINO,02,1,42,2020
18,FEMENINO,02,1,42,2020
25,FEMENINO,02,10,42,2020
26,FEMENINO,02,7,33,2020
20,FEMENINO,02,2,33,2020
18,FEMENINO,02,4,33,2020
18,FEMENINO,02,2,33,2020
18,FEMENINO,02,7,29,2020
20,MASCULINO,02,7,29,2020
23,FEMENINO,02,9,29,2020
18,FEMENINO,02,8,29,2020
28,MASCULINO,02,1,49,2020
18,MASCULINO,02,9,49,2020
21,FEMENINO,02,4,49,2020
18,FEMENINO,02,7,49,2020
26,FEMENINO,02,5,49,2020
26,FEMENINO,02,9,49,2020
23,FEMENINO,02,5,49,2020
28,MASCULINO,02,1,49,2020
18,FEMENINO,02,7,49,2020
29,MASCULINO,02,10,33,2020
23,FEMENINO,02,4,33,2020
25,MASCULINO,02,2,39,2020
23,MASCULINO,02,2,39,2020
22,MASCULINO,02,8,39,2020
29,FEMENINO,02,5,39,2020
27,FEMENINO,02,7,39,2020
19,FEMENINO,02,7,24,2020
28,FEMENINO,02,6,24,2020
24,FEMENINO,02,6,24,2020
25,FEMENINO,02,3,24,2020
18,FEMENINO,02,3,24,2020
21,MASCULINO,02,2,42,2020
19,MASCULINO,02,6,83,2020
28,FEMENINO,02,3,83,2020
18,FEMENINO,02,5,83,2020
28,FEMENINO,02,2,83,2020
22,FEMENINO,02,6,83,2020
19,FEMENINO,02,9,83,2020
18,FEMENINO,02,2,83,2020
20,MASCULINO,02,4,42,2020
19,FEMENINO,02,7,42,2020
19,FEMENINO,02,5,42,2020
20,FEMENINO,02,8,42,2020
19,FEMENINO,02,7,42,2020
29,FEMENINO,02,7,38,2020
25,FEMENINO,02,6,32,2020
23,FEMENINO,02,6,32,2020
23,FEMENINO,02,7,32,2020
27,FEMENINO,02,10,32,2020
18,MASCULINO,02,5,32,2020
25,FEMENINO,02,10,26,2020
25,FEMENINO,02,8,26,2020
25,MASCULINO,02,7,26,2020
23,FEMENINO,02,10,35,2020
22,FEMENINO,02,9,35,2020
23,FEMENINO,02,6,35,2020
26,FEMENINO,02,10,66,2020
27,MASCULINO,02,6,33,2020
22,FEMENINO,02,6,33,2020
23,FEMENINO,02,10,33,2020
19,FEMENINO,02,10,33,2020
18,FEMENINO,02,10,33,2020
29,FEMENINO,02,2,45,2020
28,FEMENINO,02,10,45,2020
22,FEMENINO,02,10,45,2020
24,FEMENINO,02,7,45,2020
19,FEMENINO,02,8,45,2020
20,MASCULINO,02,7,44,2020
25,FEMENINO,02,6,44,2020
18,FEMENINO,02,4,44,2020
26,FEMENINO,02,5,44,2020
18,FEMENINO,02,6,44,2020
22,FEMENINO,02,7,90,2020
20,FEMENINO,02,7,90,2020
28,FEMENINO,02,7,90,2020
28,FEMENINO,02,5,90,2020
22,FEMENINO,02,5,90,2020
20,FEMENINO,02,8,90,2020
22,FEMENINO,02,7,90,2020
19,MASCULINO,02,7,90,2020
18,MASCULINO,02,7,90,2020
19,MASCULINO,02,9,90,2020
24,FEMENINO,02,4,90,2020
27,FEMENINO,02,4,90,2020
29,FEMENINO,02,10,90,2020
24,FEMENINO,02,10,90,2020
27,FEMENINO,02,1,31,2020
18,MASCULINO,02,1,31,2020
29,FEMENINO,02,6,31,2020
24,FEMENINO,02,3,31,2020
26,FEMENINO,02,6,31,2020
23,FEMENINO,02,9,31,2020
25,FEMENINO,02,9,46,2020
29,FEMENINO,02,10,39,2020
21,MASCULINO,02,2,41,2020
18,FEMENINO,02,9,41,2020
20,MASCULINO,02,8,41,2020
20,FEMENINO,02,5,30,2020
20,MASCULINO,02,1,30,2020
27,FEMENINO,02,7,30,2020
26,MASCULINO,02,10,52,2020
19,FEMENINO,02,8,52,2020
20,FEMENINO,02,5,29,2020
25,FEMENINO,02,4,29,2020
24,FEMENINO,02,5,29,2020
20,MASCULINO,02,2,29,2020
27,FEMENINO,02,1,29,2020
20,FEMENINO,02,9,29,2020
20,MASCULINO,02,9,67,2020
28,FEMENINO,02,10,36,2020
19,MASCULINO,02,6,36,2020
29,FEMENINO,02,6,36,2020
22,FEMENINO,02,2,36,2020
28,MASCULINO,02,2,36,2020
25,FEMENINO,02,2,36,2020
22,FEMENINO,02,2,36,2020
28,FEMENINO,02,7,36,2020
27,FEMENINO,02,9,61,2020
21,FEMENINO,02,7,61,2020
24,MASCULINO,02,10,61,2020
23,FEMENINO,02,2,61,2020
28,MASCULINO,02,1,40,2020
24,FEMENINO,02,9,40,2020
21,FEMENINO,02,4,31,2020
22,FEMENINO,02,6,26,2020
19,MASCULINO,02,2,26,2020
22,FEMENINO,02,5,26,2020
21,FEMENINO,02,9,26,2020
27,FEMENINO,02,6,28,2020
23,FEMENINO,03,6,113,2020
28,FEMENINO,03,8,111,2020
23,FEMENINO,03,10,117,2020
18,FEMENINO,03,8,133,2020
29,FEMENINO,03,7,117,2020
20,FEMENINO,03,5,107,2020
23,FEMENINO,03,9,108,2020
26,FEMENINO,03,8,129,2020
22,MASCULINO,03,7,117,2020
23,FEMENINO,03,10,126,2020
29,FEMENINO,03,9,125,2020
27,MASCULINO,03,9,125,2020
25,MASCULINO,03,9,125,2020
29,FEMENINO,03,6,125,2020
28,MASCULINO,03,10,150,2020
25,MASCULINO,03,10,157,2020
20,FEMENINO,03,9,157,2020
28,FEMENINO,03,10,90,2020
23,MASCULINO,03,6,105,2020
20,MASCULINO,03,6,105,2020
22,FEMENINO,03,8,140,2020
23,MASCULINO,03,3,93,2020
19,FEMENINO,03,7,93,2020
27,FEMENINO,03,10,93,2020
23,FEMENINO,03,10,93,2020
20,MASCULINO,03,5,107,2020
22,MASCULINO,03,4,107,2020
20,FEMENINO,03,4,107,2020
25,FEMENINO,03,3,121,2020
25,MASCULINO,03,9,103,2020
24,FEMENINO,03,10,116,2020
26,MASCULINO,03,9,117,2020
29,FEMENINO,03,10,117,2020
28,FEMENINO,03,2,120,2020
18,MASCULINO,03,3,141,2020
28,FEMENINO,03,9,132,2020
26,FEMENINO,03,6,132,2020
29,MASCULINO,03,8,132,2020
20,FEMENINO,03,7,111,2020
25,FEMENINO,03,7,123,2020
25,MASCULINO,03,8,123,2020
22,MASCULINO,03,10,118,2020
24,FEMENINO,03,5,116,2020
23,FEMENINO,03,4,116,2020
26,MASCULINO,03,4,116,2020
18,FEMENINO,03,9,116,2020
29,FEMENINO,03,4,137,2020
27,FEMENINO,03,1,137,2020
19,MASCULINO,03,9,137,2020
21,FEMENINO,03,4,137,2020
26,FEMENINO,03,9,135,2020
27,MASCULINO,03,9,108,2020
28,FEMENINO,03,3,112,2020
23,FEMENINO,03,6,119,2020
26,MASCULINO,03,3,114,2020
28,FEMENINO,03,9,120,2020
28,FEMENINO,03,10,130,2020
21,FEMENINO,03,9,166,2020
19,MASCULINO,03,9,166,2020
24,FEMENINO,03,10,109,2020
24,FEMENINO,03,1,131,2020
27,FEMENINO,03,10,116,2020
25,FEMENINO,03,10,116,2020
21,FEMENINO,03,2,133,2020
23,FEMENINO,03,10,114,2020
29,FEMENINO,03,10,112,2020
18,MASCULINO,03,9,158,2020
28,FEMENINO,03,4,126,2020
23,MASCULINO,03,9,144,2020
25,FEMENINO,03,9,144,2020
28,FEMENINO,03,7,219,2020
19,FEMENINO,03,6,172,2020
18,MASCULINO,03,10,144,2020
29,MASCULINO,03,7,135,2020
18,FEMENINO,03,3,160,2020
22,FEMENINO,03,9,105,2020
26,FEMENINO,03,1,118,2020
27,FEMENINO,03,7,118,2020
25,MASCULINO,03,5,115,2020
25,FEMENINO,03,10,115,2020
18,FEMENINO,03,10,115,2020
25,MASCULINO,03,6,115,2020
26,FEMENINO,03,4,107,2020
23,FEMENINO,03,10,147,2020
24,FEMENINO,03,8,147,2020
24,MASCULINO,03,8,132,2020
20,MASCULINO,03,8,125,2020
29,FEMENINO,03,7,129,2020
20,FEMENINO,03,6,174,2020
25,FEMENINO,03,8,117,2020
19,FEMENINO,03,7,81,2020
28,FEMENINO,03,10,81,2020
26,FEMENINO,03,10,85,2020
28,MASCULINO,03,5,85,2020
19,MASCULINO,03,5,85,2020
29,FEMENINO,03,3,89,2020
26,FEMENINO,03,7,139,2020
26,MASCULINO,03,1,139,2020
22,FEMENINO,03,2,139,2020
25,FEMENINO,03,5,139,2020
19,FEMENINO,03,8,139,2020
27,FEMENINO,03,6,139,2020
21,FEMENINO,03,6,112,2020
19,MASCULINO,03,1,112,2020
25,FEMENINO,03,10,155,2020
23,FEMENINO,03,4,144,2020
25,FEMENINO,03,3,144,2020
21,FEMENINO,03,9,149,2020
18,FEMENINO,03,9,149,2020
27,FEMENINO,03,4,149,2020
21,FEMENINO,03,1,149,2020
19,FEMENINO,03,9,149,2020
22,FEMENINO,03,9,149,2020
19,FEMENINO,03,6,138,2020
23,FEMENINO,03,4,138,2020
25,FEMENINO,03,7,147,2020
29,FEMENINO,03,9,147,2020
27,FEMENINO,03,3,147,2020
26,MASCULINO,03,6,149,2020
24,FEMENINO,03,6,149,2020
25,FEMENINO,03,6,149,2020
23,FEMENINO,03,10,149,2020
26,FEMENINO,03,5,117,2020
18,FEMENINO,03,7,117,2020
21,MASCULINO,03,2,139,2020
18,MASCULINO,03,2,139,2020
19,FEMENINO,03,1,139,2020
19,FEMENINO,03,6,132,2020
27,FEMENINO,03,10,132,2020
29,MASCULINO,03,9,173,2020
27,FEMENINO,03,8,173,2020
23,FEMENINO,03,4,173,2020
23,MASCULINO,03,10,117,2020
26,FEMENINO,03,2,128,2020
28,FEMENINO,03,10,128,2020
24,FEMENINO,03,3,128,2020
22,FEMENINO,03,2,128,2020
18,MASCULINO,03,9,145,2020
18,FEMENINO,03,9,145,2020
21,FEMENINO,03,5,129,2020
21,FEMENINO,03,6,130,2020
29,FEMENINO,03,4,146,2020
29,FEMENINO,03,8,146,2020
29,MASCULINO,03,10,117,2020
25,MASCULINO,03,10,117,2020
20,FEMENINO,03,1,152,2020
26,FEMENINO,03,9,152,2020
27,FEMENINO,03,4,152,2020
19,MASCULINO,03,8,118,2020
24,FEMENINO,03,9,118,2020
24,FEMENINO,03,10,119,2020
19,FEMENINO,03,10,127,2020
28,FEMENINO,03,10,127,2020
28,MASCULINO,03,8,127,2020
27,FEMENINO,03,8,127,2020
27,FEMENINO,03,5,109,2020
28,FEMENINO,03,4,123,2020
29,MASCULINO,03,2,123,2020
28,MASCULINO,03,7,123,2020
26,FEMENINO,03,7,123,2020
29,FEMENINO,03,9,149,2020
26,MASCULINO,03,9,149,2020
28,FEMENINO,03,6,149,2020
23,FEMENINO,03,7,149,2020
23,FEMENINO,03,5,149,2020
26,FEMENINO,03,10,149,2020
20,FEMENINO,03,7,104,2020
20,MASCULINO,03,8,104,2020
20,MASCULINO,03,5,104,2020
18,MASCULINO,03,5,104,2020
28,FEMENINO,03,9,104,2020
21,FEMENINO,03,9,104,2020
28,FEMENINO,03,3,127,2020
20,MASCULINO,03,7,127,2020
29,FEMENINO,03,6,99,2020
26,FEMENINO,03,3,99,2020
23,FEMENINO,03,3,99,2020
21,MASCULINO,03,3,99,2020
20,MASCULINO,03,3,99,2020
20,FEMENINO,03,6,99,2020
20,MASCULINO,03,4,99,2020
24,FEMENINO,03,5,99,2020
26,FEMENINO,03,5,122,2020
29,FEMENINO,03,5,122,2020
23,FEMENINO,03,5,122,2020
23,FEMENINO,03,7,136,2020
24,FEMENINO,03,6,136,2020
28,FEMENINO,03,9,136,2020
27,FEMENINO,03,8,136,2020
24,FEMENINO,03,5,136,2020
18,FEMENINO,03,8,77,2020
29,FEMENINO,03,10,77,2020
27,MASCULINO,03,7,73,2020
25,FEMENINO,03,7,73,2020
18,FEMENINO,03,9,73,2020
26,FEMENINO,03,4,73,2020
26,FEMENINO,03,4,83,2020
18,MASCULINO,03,5,83,2020
28,FEMENINO,03,1,144,2020
19,FEMENINO,03,7,144,2020
21,FEMENINO,03,4,144,2020
23,FEMENINO,03,9,135,2020
19,FEMENINO,03,9,135,2020
18,FEMENINO,03,6,135,2020
26,FEMENINO,03,7,138,2020
27,FEMENINO,03,8,138,2020
25,FEMENINO,03,9,138,2020
25,FEMENINO,03,4,138,2020
23,FEMENINO,03,6,138,2020
26,FEMENINO,03,9,96,2020
23,FEMENINO,03,8,96,2020
20,FEMENINO,03,1,96,2020
26,FEMENINO,03,6,95,2020
24,FEMENINO,03,6,95,2020
20,FEMENINO,03,10,95,2020
20,FEMENINO,03,9,95,2020
18,FEMENINO,03,6,119,2020
25,FEMENINO,03,3,119,2020
23,FEMENINO,03,3,119,2020
21,FEMENINO,03,8,144,2020
27,FEMENINO,03,1,144,2020
21,MASCULINO,03,10,144,2020
19,FEMENINO,03,3,86,2020
21,FEMENINO,03,4,86,2020
18,FEMENINO,03,9,86,2020
24,FEMENINO,03,6,86,2020
27,FEMENINO,03,10,86,2020
28,FEMENINO,03,10,78,2020
27,FEMENINO,03,7,78,2020
19,FEMENINO,03,4,78,2020
28,FEMENINO,03,9,78,2020
27,FEMENINO,03,6,98,2020
20,FEMENINO,03,4,98,2020
21,MASCULINO,03,4,77,2020
29,FEMENINO,03,8,31,2020
21,MASCULINO,03,4,31,2020
25,FEMENINO,03,8,31,2020
24,FEMENINO,03,6,31,2020
21,MASCULINO,03,7,31,2020
21,MASCULINO,03,8,31,2020
22,FEMENINO,03,3,31,2020
24,FEMENINO,03,10,28,2020
21,FEMENINO,03,7,31,2020
27,FEMENINO,03,1,31,2020
25,FEMENINO,03,7,31,2020
26,FEMENINO,03,2,33,2020
18,MASCULINO,03,4,33,2020
19,MASCULINO,03,6,33,2020
29,FEMENINO,03,7,37,2020
25,FEMENINO,03,7,37,2020
27,MASCULINO,03,10,36,2020
21,FEMENINO,03,6,36,2020
19,MASCULINO,03,6,36,2020
21,FEMENINO,03,10,36,2020
26,FEMENINO,03,6,36,2020
26,FEMENINO,03,8,36,2020
25,FEMENINO,03,3,57,2020
22,FEMENINO,03,5,57,2020
27,MASCULINO,03,3,36,2020
27,FEMENINO,03,3,36,2020
22,FEMENINO,03,6,37,2020
18,FEMENINO,03,8,39,2020
19,FEMENINO,03,3,39,2020
20,FEMENINO,03,3,39,2020
29,FEMENINO,03,4,39,2020
28,FEMENINO,03,3,39,2020
21,FEMENINO,03,9,39,2020
21,FEMENINO,03,4,39,2020
25,MASCULINO,03,6,31,2020
19,FEMENINO,03,9,31,2020
29,FEMENINO,03,6,31,2020
20,FEMENINO,03,6,31,2020
24,FEMENINO,03,6,31,2020
24,FEMENINO,03,3,31,2020
23,FEMENINO,03,8,35,2020
29,FEMENINO,03,4,35,2020
25,FEMENINO,03,5,35,2020
21,FEMENINO,03,3,35,2020
24,FEMENINO,03,6,34,2020
25,MASCULINO,03,5,34,2020
28,FEMENINO,03,9,34,2020
27,FEMENINO,03,8,34,2020
18,FEMENINO,03,8,34,2020
29,FEMENINO,03,8,37,2020
24,FEMENINO,03,8,26,2020
23,MASCULINO,03,8,26,2020
26,FEMENINO,03,6,28,2020
21,FEMENINO,03,3,28,2020
28,MASCULINO,03,5,50,2020
26,FEMENINO,03,6,50,2020
28,MASCULINO,03,4,35,2020
25,FEMENINO,03,4,35,2020
19,FEMENINO,03,10,35,2020
23,FEMENINO,03,4,35,2020
19,FEMENINO,03,5,37,2020
20,MASCULINO,03,3,33,2020
28,FEMENINO,03,4,33,2020
25,FEMENINO,03,9,33,2020
18,FEMENINO,03,7,33,2020
20,FEMENINO,03,2,34,2020
24,FEMENINO,03,6,25,2020
18,MASCULINO,03,7,25,2020
21,FEMENINO,03,6,25,2020
29,FEMENINO,03,8,33,2020
24,FEMENINO,03,7,33,2020
23,FEMENINO,03,9,41,2020
23,FEMENINO,03,10,44,2020
20,MASCULINO,03,3,44,2020
19,FEMENINO,03,7,35,2020
29,FEMENINO,03,7,35,2020
26,FEMENINO,03,5,35,2020
25,FEMENINO,03,10,31,2020
20,FEMENINO,03,4,31,2020
26,FEMENINO,03,7,31,2020
19,FEMENINO,03,5,26,2020
19,FEMENINO,03,8,26,2020
25,FEMENINO,03,4,26,2020
24,MASCULINO,03,1,26,2020
25,FEMENINO,03,1,26,2020
22,FEMENINO,03,7,27,2020
19,FEMENINO,03,4,27,2020
29,FEMENINO,03,4,27,2020
23,FEMENINO,03,5,40,2020
23,FEMENINO,03,9,40,2020
20,FEMENINO,03,8,40,2020
20,FEMENINO,03,9,64,2020
26,FEMENINO,03,1,37,2020
24,MASCULINO,03,10,37,2020
28,FEMENINO,03,4,48,2020
18,MASCULINO,03,5,48,2020
25,MASCULINO,03,3,23,2020
27,FEMENINO,03,6,23,2020
22,FEMENINO,03,2,23,2020
23,FEMENINO,03,9,23,2020
20,FEMENINO,03,8,23,2020
29,MASCULINO,03,6,23,2020
23,MASCULINO,03,9,30,2020
21,FEMENINO,03,8,30,2020
19,MASCULINO,03,9,30,2020
23,MASCULINO,03,9,30,2020
28,FEMENINO,03,1,47,2020
29,FEMENINO,03,1,35,2020
27,FEMENINO,03,6,35,2020
25,FEMENINO,03,6,35,2020
22,MASCULINO,03,4,35,2020
27,FEMENINO,03,8,53,2020
18,MASCULINO,03,8,53,2020
18,MASCULINO,03,5,53,2020
21,FEMENINO,03,9,53,2020
28,FEMENINO,03,9,22,2020
20,FEMENINO,03,9,22,2020
23,MASCULINO,03,9,49,2020
28,FEMENINO,03,5,49,2020
27,FEMENINO,03,3,39,2020
18,FEMENINO,03,3,39,2020
19,MASCULINO,03,8,39,2020
21,FEMENINO,03,6,39,2020
26,FEMENINO,03,3,28,2020
21,FEMENINO,03,3,28,2020
23,FEMENINO,03,4,28,2020
23,MASCULINO,04,7,96,2020
23,FEMENINO,04,6,96,2020
20,FEMENINO,04,10,105,2020
27,MASCULINO,04,3,108,2020
25,FEMENINO,04,10,108,2020
25,FEMENINO,04,10,108,2020
21,MASCULINO,04,6,102,2020
24,MASCULINO,04,9,91,2020
23,FEMENINO,04,9,121,2020
24,MASCULINO,04,7,121,2020
28,MASCULINO,04,9,119,2020
28,FEMENINO,04,1,112,2020
28,FEMENINO,04,7,110,2020
29,FEMENINO,04,4,117,2020
29,FEMENINO,04,7,117,2020
29,FEMENINO,04,8,127,2020
23,FEMENINO,04,8,155,2020
19,MASCULINO,04,8,155,2020
18,MASCULINO,04,5,132,2020
29,MASCULINO,04,6,72,2020
25,FEMENINO,04,5,108,2020
25,MASCULINO,04,1,117,2020
21,FEMENINO,04,1,117,2020
18,FEMENINO,04,9,121,2020
22,FEMENINO,04,8,92,2020
23,MASCULINO,04,8,92,2020
23,FEMENINO,04,9,124,2020
24,FEMENINO,04,5,124,2020
18,FEMENINO,04,8,134,2020
29,FEMENINO,04,4,134,2020
19,FEMENINO,04,4,134,2020
20,FEMENINO,04,6,121,2020
23,FEMENINO,04,7,122,2020
21,FEMENINO,04,1,122,2020
25,MASCULINO,04,10,111,2020
28,MASCULINO,04,10,119,2020
19,FEMENINO,04,3,115,2020
20,MASCULINO,04,8,115,2020
28,FEMENINO,04,7,115,2020
26,FEMENINO,04,4,115,2020
29,FEMENINO,04,3,130,2020
18,FEMENINO,04,3,130,2020
25,FEMENINO,04,6,112,2020
24,FEMENINO,04,10,114,2020
29,FEMENINO,04,10,118,2020
23,FEMENINO,04,10,129,2020
28,FEMENINO,04,10,122,2020
23,MASCULINO,04,8,117,2020
24,FEMENINO,04,8,117,2020
23,MASCULINO,04,10,131,2020
24,MASCULINO,04,6,142,2020
24,MASCULINO,04,4,119,2020
