año,cve_ent,nombre_ent,cve_mun,nombre_mun,beneficiarios,candidatos,pct_pobreza,indice_marginacion,grado_marginacion
2024,05,Coahuila de Zaragoza,05037,Villa Unión,40,327,52.7082238836,58.337700821595,Muy bajo
2024,05,Coahuila de Zaragoza,05038,Zaragoza,21,574,37.9248144756,57.7682332789898,Muy bajo
2024,06,Colima,06001,Armería,256,1320,47.4462494369,56.4059237449604,Bajo
2024,06,Colima,06002,Colima,1620,5406,30.2290334372,59.7711755354347,Muy bajo
2024,06,Colima,06003,Comala,644,995,49.5854597689,57.1625072020632,Muy bajo
2024,06,Colima,06004,Coquimatlán,375,1010,44.0416600831,57.1251916292823,Muy bajo
2024,06,Colima,06005,Cuauhtémoc,376,1383,39.6085357675,58.1700784403634,Muy bajo
2024,06,Colima,06006,Ixtlahuacán,122,286,57.6110216497,55.0289760226252,Bajo
2024,06,Colima,06007,Manzanillo,605,9974,30.2064432743,59.7547410038696,Muy bajo
2024,06,Colima,06008,Minatitlán,40,483,53.0494752624,57.3805329920052,Muy bajo
2024,06,Colima,06009,Tecomán,724,6201,44.8331757549,57.1954216340676,Muy bajo
2024,06,Colima,06010,Villa de Álvarez,1649,5666,24.7639577792,60.5120922228991,Muy bajo
2024,07,Chiapas,07001,Acacoyagua,92,1424,90.781833263,53.2907904738896,Medio
2024,07,Chiapas,07002,Acala,25,995,86.6910117704,53.3009496928406,Medio
2024,07,Chiapas,07003,Acapetahua,36,1501,81.5068518768,52.1499492969481,Alto
2024,07,Chiapas,07004,Altamirano,8,1182,85.0822188368,49.7840661417914,Alto
2024,07,Chiapas,07005,Amatán,34,2194,95.741675946,48.7593250790908,Alto
2024,07,Chiapas,07006,Amatenango de la Frontera,7,832,86.6568158161,52.2296012272431,Alto
2024,07,Chiapas,07007,Amatenango del Valle,113,1033,96.3077199928,45.981946197677,Muy alto
2024,07,Chiapas,07008,Angel Albino Corzo,25,1356,92.1219016389,51.5472580763044,Alto
2024,07,Chiapas,07009,Arriaga,250,2216,69.2562449289,54.5793351882981,Medio
2024,07,Chiapas,07010,Bejucal de Ocampo,4,181,93.8175862938,49.7756697893572,Alto
2024,07,Chiapas,07011,Bella Vista,6,691,94.0082932831,51.5097790448289,Alto
2024,07,Chiapas,07012,Berriozábal,209,4576,76.9256166479,53.2988113851827,Medio
2024,07,Chiapas,07013,Bochil,9,1099,87.1603026527,52.0224667435321,Alto
2024,07,Chiapas,07015,Cacahoatán,47,4437,70.0245641338,54.5750731851716,Medio
2024,07,Chiapas,07016,Catazajá,69,1393,76.2376784274,52.1298806862818,Alto
2024,07,Chiapas,07017,Cintalapa,466,7656,80.7468281457,53.7799251744326,Medio
2024,07,Chiapas,07018,Coapilla,64,829,90.8396267678,52.2651458294411,Alto
2024,07,Chiapas,07019,Comitán de Domínguez,586,11476,66.6886289435,54.9683255947039,Bajo
2024,07,Chiapas,07020,La Concordia,3,675,87.1335382918,50.345273777775,Alto
2024,07,Chiapas,07021,Copainalá,59,1604,79.2198839679,53.1786471264422,Medio
2024,07,Chiapas,07022,Chalchihuitán,2,95,99.1661976361,37.8069459586062,Muy alto
2024,07,Chiapas,07023,Chamula,80,10660,99.140743108,46.3278465780139,Muy alto
2024,07,Chiapas,07024,Chanal,1,80,99.1299318993,46.4378836071254,Muy alto
2024,07,Chiapas,07025,Chapultenango,17,209,89.5710949663,51.5044924730301,Alto
2024,07,Chiapas,07026,Chenalhó,6,1399,97.5978857302,45.4293080626882,Muy alto
2024,07,Chiapas,07027,Chiapa de Corzo,288,7689,69.0590190855,55.0370926693881,Bajo
2024,07,Chiapas,07029,Chicoasén,22,249,84.3367514356,53.411133839476,Medio
2024,07,Chiapas,07030,Chicomuselo,1,75,91.6146293693,50.6852195036764,Alto
2024,07,Chiapas,07031,Chilón,25,8031,97.4323569876,45.2557776016108,Muy alto
2024,07,Chiapas,07032,Escuintla,66,2081,83.0487586564,52.5820017564812,Alto
2024,07,Chiapas,07033,Francisco León,12,283,94.1430367809,49.9740571910312,Alto
2024,07,Chiapas,07034,Frontera Comalapa,1,507,73.2940505325,53.310646120513,Medio
2024,07,Chiapas,07036,La Grandeza,6,183,91.5384425826,52.0599373900267,Alto
2024,07,Chiapas,07037,Huehuetán,19,1874,80.5408670254,52.5506286011626,Alto
2024,07,Chiapas,07038,Huixtán,13,961,96.5979751962,48.5315608456366,Muy alto
2024,07,Chiapas,07039,Huitiupán,104,2648,94.60731441,48.9210111099177,Alto
2024,07,Chiapas,07040,Huixtla,36,2559,71.2938643578,54.488482551691,Medio
2024,07,Chiapas,07041,La Independencia,7,595,95.1650320758,52.2893584036738,Alto
2024,07,Chiapas,07042,Ixhuatán,4,42,91.8565669046,52.9477110108393,Medio
2024,07,Chiapas,07043,Ixtacomitán,6,89,83.4573563218,53.4659644235862,Medio
2024,07,Chiapas,07044,Ixtapa,20,1668,91.7328613463,51.6527299008629,Alto
2024,07,Chiapas,07045,Ixtapangajoya,4,109,78.6437263116,51.0570492659982,Alto
2024,07,Chiapas,07046,Jiquipilas,231,2970,73.7296439159,53.4321289661094,Medio
2024,07,Chiapas,07048,Juárez,8,484,70.9117992511,53.716152579478,Medio
2024,07,Chiapas,07049,Larráinzar,238,3019,97.6264150943,50.5089646729303,Alto
2024,07,Chiapas,07050,La Libertad,29,179,62.9926093205,52.6928205936953,Medio
2024,07,Chiapas,07051,Mapastepec,73,3695,74.5774819012,53.0837629810148,Medio
2024,07,Chiapas,07052,Las Margaritas,264,15468,93.9284690617,49.1299085992887,Alto
2024,07,Chiapas,07053,Mazapa de Madero,10,222,85.4132971506,52.5462404399952,Alto
2024,07,Chiapas,07054,Mazatán,19,1017,73.976184428,52.3810255780799,Alto
2024,07,Chiapas,07055,Metapa,1,8,75.0545174764,53.7172061335794,Medio
2024,07,Chiapas,07056,Mitontic,7,493,97.7660726592,45.5708330998031,Muy alto
2024,07,Chiapas,07057,Motozintla,67,5866,83.4330278604,53.0043935129513,Medio
2024,07,Chiapas,07058,Nicolás Ruíz,22,384,98.7840042094,51.4857630626166,Alto
2024,07,Chiapas,07059,Ocosingo,521,31857,90.8011136282,47.0642589778532,Muy alto
2024,07,Chiapas,07060,Ocotepec,69,1197,96.4641613199,48.7983796549241,Alto
2024,07,Chiapas,07061,Ocozocoautla de Espinosa,163,7500,79.7151779356,52.7896289931032,Medio
2024,07,Chiapas,07062,Ostuacán,39,1381,82.9024776806,51.6489356841444,Alto
2024,07,Chiapas,07063,Osumacinta,36,261,73.8772222222,54.564009802543,Medio
2024,07,Chiapas,07064,Oxchuc,2,428,96.2462577459,40.8340559064578,Muy alto
2024,07,Chiapas,07065,Palenque,508,10746,85.7628743106,52.6741669326229,Medio
2024,07,Chiapas,07066,Pantelhó,24,1377,96.9840547916,45.4935597483737,Muy alto
2024,07,Chiapas,07067,Pantepec,10,466,94.0886323817,49.7245203468974,Alto
2024,07,Chiapas,07068,Pichucalco,40,1837,69.5880994291,53.8688979626885,Medio
2024,07,Chiapas,07069,Pijijiapan,176,2963,77.7875113664,52.2159881034543,Alto
2024,07,Chiapas,07070,El Porvenir,13,654,91.3602096974,52.9851964072576,Medio
2024,07,Chiapas,07071,Villa Comaltitlán,17,931,83.5556405669,52.1712242149923,Alto
2024,07,Chiapas,07072,Pueblo Nuevo Solistahuacán,1,261,92.0374465761,50.3948368506767,Alto
2024,07,Chiapas,07073,Rayón,6,136,92.0070888469,51.4744684222445,Alto
2024,07,Chiapas,07074,Reforma,5,856,61.7969818766,56.2836431212427,Bajo
2024,07,Chiapas,07075,Las Rosas,29,1777,87.9968132057,50.0594556971995,Alto
2024,07,Chiapas,07076,Sabanilla,31,2086,97.4956246833,48.9361378462015,Alto
2024,07,Chiapas,07077,Salto de Agua,31,4416,96.0743518944,48.0926829231702,Muy alto
2024,07,Chiapas,07078,San Cristóbal de las Casas,650,16044,67.7162492866,55.8329040362097,Bajo
2024,07,Chiapas,07079,San Fernando,122,3235,80.9239888724,53.246705867343,Medio
2024,07,Chiapas,07080,Siltepec,29,1634,94.4480169015,50.8504760253906,Alto
2024,07,Chiapas,07081,Simojovel,33,4043,93.8207087263,48.6987056909843,Muy alto
2024,07,Chiapas,07082,Sitalá,3,135,97.0559955278,35.9017299159572,Muy alto
2024,07,Chiapas,07083,Socoltenango,36,1303,88.3052952794,51.8389002231647,Alto
2024,07,Chiapas,07084,Solosuchiapa,17,578,82.0005162623,52.3585588020491,Alto
2024,07,Chiapas,07085,Soyaló,8,414,92.3287938025,52.4575014394617,Alto
2024,07,Chiapas,07086,Suchiapa,177,2120,80.8099619283,54.1829143338017,Medio
2024,07,Chiapas,07087,Suchiate,1,24,81.7726266344,51.2573346789155,Alto
2024,07,Chiapas,07088,Sunuapa,21,97,83.6691137913,51.7437643596455,Alto
2024,07,Chiapas,07089,Tapachula,249,22793,64.9059460232,55.5116640419866,Bajo
2024,07,Chiapas,07090,Tapalapa,5,89,88.4563215183,51.8493451247474,Alto
2024,07,Chiapas,07091,Tapilula,4,273,86.3799821823,54.6305559373357,Bajo
2024,07,Chiapas,07092,Tecpatán,37,1446,83.1659082313,50.649014322504,Alto
2024,07,Chiapas,07093,Tenejapa,2,205,98.4472503098,49.8303546585047,Alto
2024,07,Chiapas,07094,Teopisca,55,5530,88.6842738244,50.0047965654837,Alto
2024,07,Chiapas,07096,Tila,7,2889,96.8221074627,48.3404725600387,Muy alto
2024,07,Chiapas,07097,Tonalá,631,6208,76.4374730149,55.0724437277739,Bajo
2024,07,Chiapas,07098,Totolapa,1,19,95.8366578014,49.5923052604024,Alto
2024,07,Chiapas,07099,La Trinitaria,136,8289,89.5361917831,51.782928377283,Alto
2024,07,Chiapas,07100,Tumbalá,3,332,97.338634544,47.4784672250844,Muy alto
2024,07,Chiapas,07101,Tuxtla Gutiérrez,1068,33281,46.7001523935,58.3458969364367,Muy bajo
2024,07,Chiapas,07102,Tuxtla Chico,24,2378,66.9508772545,52.2950494073419,Alto
2024,07,Chiapas,07103,Tuzantán,25,1472,85.0362050603,52.5582458193254,Alto
2024,07,Chiapas,07104,Tzimol,83,1298,86.7407475393,52.9232601681887,Medio
2024,07,Chiapas,07105,Unión Juárez,22,705,81.0906250382,53.8027392757174,Medio
2024,07,Chiapas,07106,Venustiano Carranza,98,6144,89.6092701845,50.853665914174,Alto
2024,07,Chiapas,07107,Villa Corzo,99,4840,86.4813887677,51.1558305458545,Alto
2024,07,Chiapas,07108,Villaflores,211,9381,82.2976967974,53.7093421570287,Medio
2024,07,Chiapas,07109,Yajalón,4,655,89.1111446434,49.1812077809565,Alto
2024,07,Chiapas,07110,San Lucas,64,654,95.7215226102,50.3962000959717,Alto
2024,07,Chiapas,07111,Zinacantán,274,5206,96.795059335,46.9222208672218,Muy alto
2024,07,Chiapas,07113,Aldama,73,894,98.8919418758,49.4393330730197,Alto
2024,07,Chiapas,07114,Benemérito de las Américas,33,1716,83.3561129863,51.4193366673905,Alto
2024,07,Chiapas,07115,Maravilla Tenejapa,14,684,95.2002589555,48.6718646044325,Muy alto
2024,07,Chiapas,07116,Marqués de Comillas,31,666,91.2142863355,49.0872296767312,Alto
2024,07,Chiapas,07118,San Andrés Duraznal,74,730,94.9963776865,49.319821722491,Alto
2024,07,Chiapas,07119,Santiago el Pinar,15,178,99.0984848485,47.997792091263,Muy alto
2024,07,Chiapas,07122,El Parral,1,9,,53.5005063060139,Medio
2024,07,Chiapas,07123,Emiliano Zapata,14,362,,53.2020823971516,Medio
2024,07,Chiapas,07124,Mezcalapa,21,930,,51.2981525524098,Alto
2024,07,Chiapas,07125,Honduras de la Sierra,3,0,,50.0151909816176,Alto
2024,08,Chihuahua,08001,Ahumada,47,634,49.1597281526,57.8792460709196,Muy bajo
2024,08,Chihuahua,08002,Aldama,399,1394,44.6025854471,59.6189434907829,Muy bajo
2024,08,Chihuahua,08003,Allende,4,70,40.6031321108,57.199977652043,Muy bajo
2024,08,Chihuahua,08004,Aquiles Serdán,11,751,27.0449912638,59.7382969251766,Muy bajo
2024,08,Chihuahua,08005,Ascensión,24,1407,60.5677303753,57.103885926836,Muy bajo
2024,08,Chihuahua,08006,Bachíniva,30,193,26.1632471008,56.4884627618087,Bajo
2024,08,Chihuahua,08007,Balleza,30,1369,76.6779019094,37.0071329897794,Muy alto
2024,08,Chihuahua,08008,Batopilas,15,597,92.0644003947,21.4066346942113,Muy alto
2024,08,Chihuahua,08009,Bocoyna,36,1685,68.3102372001,51.0463984941947,Alto
2024,08,Chihuahua,08010,Buenaventura,11,630,59.4544075245,57.6734348889874,Muy bajo
2024,08,Chihuahua,08011,Camargo,195,2917,45.4706310638,59.1702578267324,Muy bajo
2024,08,Chihuahua,08012,Carichí,48,598,70.776371308,36.2118547830645,Muy alto
2024,08,Chihuahua,08013,Casas Grandes,53,582,44.4325950281,57.3475230143538,Muy bajo
2024,08,Chihuahua,08016,La Cruz,19,157,39.4757437684,57.2047721222766,Muy bajo
2024,08,Chihuahua,08017,Cuauhtémoc,325,10898,36.464857418,59.7550793825456,Muy bajo
2024,08,Chihuahua,08018,Cusihuiriachi,25,267,24.8931419458,55.5399045676485,Bajo
2024,08,Chihuahua,08019,Chihuahua,1650,36267,25.8381167316,61.1241347126691,Muy bajo
2024,08,Chihuahua,08020,Chínipas,57,489,80.0749228735,46.9759049848856,Muy alto
2024,08,Chihuahua,08021,Delicias,517,6846,26.67903384,59.8239321190413,Muy bajo
2024,08,Chihuahua,08022,Dr. Belisario Domínguez,46,101,28.1347678369,55.1876973474337,Bajo
2024,08,Chihuahua,08024,Santa Isabel,22,152,40.737033195,57.73560443975,Muy bajo
2024,08,Chihuahua,08025,Gómez Farías,102,301,34.2766313441,57.0518593120914,Muy bajo
2024,08,Chihuahua,08026,Gran Morelos,40,123,30.2957063712,56.1824495534136,Bajo
2024,08,Chihuahua,08027,Guachochi,349,4400,77.8286101017,40.5223159301178,Muy alto
2024,08,Chihuahua,08028,Guadalupe,31,209,46.7877367335,56.2443673197374,Bajo
2024,08,Chihuahua,08029,Guadalupe y Calvo,1290,5145,88.3184668201,39.3476294612872,Muy alto
2024,08,Chihuahua,08030,Guazapares,44,575,75.3426183844,45.9632185719232,Muy alto
2024,08,Chihuahua,08031,Guerrero,456,2212,49.7554367015,55.9626734119232,Bajo
2024,08,Chihuahua,08032,Hidalgo del Parral,297,6828,40.0015442062,59.787543846929,Muy bajo
2024,08,Chihuahua,08034,Ignacio Zaragoza,87,156,40.7149432341,56.6376640852616,Muy bajo
2024,08,Chihuahua,08035,Janos,59,1028,52.857050353,55.7900940274089,Bajo
2024,08,Chihuahua,08036,Jiménez,187,2570,49.388148861,58.8406142114328,Muy bajo
2024,08,Chihuahua,08037,Juárez,458,72465,38.8041250212,59.0676837282585,Muy bajo
2024,08,Chihuahua,08038,Julimes,38,172,26.9367319071,57.1009447936851,Muy bajo
2024,08,Chihuahua,08039,López,5,35,21.206009467,56.6285335688641,Muy bajo
2024,08,Chihuahua,08040,Madera,244,1249,65.4227488695,57.308730023454,Muy bajo
2024,08,Chihuahua,08043,Matachí,7,47,40.4655547498,56.3693172154256,Bajo
2024,08,Chihuahua,08044,Matamoros,18,130,37.1861281826,56.5311710069503,Bajo
2024,08,Chihuahua,08045,Meoqui,132,2344,33.2222375308,58.5300430129362,Muy bajo
2024,08,Chihuahua,08046,Morelos,54,513,81.2816291161,39.5596311496211,Muy alto
2024,08,Chihuahua,08047,Moris,62,340,72.2126081582,52.8473147515901,Medio
2024,08,Chihuahua,08048,Namiquipa,273,1411,32.2353938853,57.3583167051025,Muy bajo
2024,08,Chihuahua,08049,Nonoava,40,130,61.8413848631,49.1095128896613,Alto
2024,08,Chihuahua,08050,Nuevo Casas Grandes,249,2803,43.757701724,59.7135984544129,Muy bajo
2024,08,Chihuahua,08051,Ocampo,25,566,54.1100832562,53.6372905228771,Medio
2024,08,Chihuahua,08052,Ojinaga,136,1684,59.8811609581,58.592368680844,Muy bajo
2024,08,Chihuahua,08053,Praxedis G. Guerrero,24,196,36.9138851802,56.1029084642484,Bajo
2024,08,Chihuahua,08054,Riva Palacio,3,81,34.4685931822,57.3957015514393,Muy bajo
2024,08,Chihuahua,08055,Rosales,73,825,37.2156670249,57.7002206334115,Muy bajo
2024,08,Chihuahua,08056,Rosario,24,54,46.0033492823,55.0714721618796,Bajo
2024,08,Chihuahua,08057,San Francisco de Borja,15,40,28.429947039,53.8065434665338,Medio
2024,08,Chihuahua,08058,San Francisco de Conchos,46,142,22.6984866123,57.522137155796,Muy bajo
2024,08,Chihuahua,08059,San Francisco del Oro,2,39,38.4691829909,57.9758583067828,Muy bajo
2024,08,Chihuahua,08060,Santa Bárbara,10,287,32.972512061,59.0695487231787,Muy bajo
2024,08,Chihuahua,08062,Saucillo,227,1954,34.1920326558,58.2701677860254,Muy bajo
2024,08,Chihuahua,08063,Temósachic,29,191,54.5568757645,53.9090226568948,Medio
2024,08,Chihuahua,08064,El Tule,22,67,48.8902229846,55.0102836569811,Bajo
2024,08,Chihuahua,08065,Urique,398,1938,76.9753445439,36.7851601354547,Muy alto
2024,08,Chihuahua,08066,Uruachi,48,640,85.9830006439,41.6391520113259,Muy alto
2024,08,Chihuahua,08067,Valle de Zaragoza,6,115,47.0095108696,56.0284819036415,Bajo
2024,09,Ciudad de México,09002,Azcapotzalco,657,14552,17.3610086315,60.637957252589,Muy bajo
2024,09,Ciudad de México,09003,Coyoacán,1169,23078,18.1820632749,60.8769530595478,Muy bajo
2024,09,Ciudad de México,09004,Cuajimalpa de Morelos,185,10503,32.497292533,60.4421617230741,Muy bajo
2024,09,Ciudad de México,09005,Gustavo A. Madero,1685,45915,31.2478337228,60.0921224607171,Muy bajo
2024,09,Ciudad de México,09006,Iztacalco,868,15831,25.8549888029,60.4422454901315,Muy bajo
2024,09,Ciudad de México,09007,Iztapalapa,2838,98528,36.4322994143,59.5445475030509,Muy bajo
2024,09,Ciudad de México,09008,La Magdalena Contreras,767,14260,30.8400379986,59.6833405260121,Muy bajo
2024,09,Ciudad de México,09009,Milpa Alta,460,8852,51.2785523048,57.2813027602769,Muy bajo
2024,09,Ciudad de México,09010,Álvaro Obregón,1179,33458,27.8282100608,60.4870520786772,Muy bajo
2024,09,Ciudad de México,09011,Tláhuac,2090,19956,42.5079413306,59.325104804355,Muy bajo
2024,09,Ciudad de México,09012,Tlalpan,1865,28561,29.0874766059,59.5683005202987,Muy bajo
2024,09,Ciudad de México,09013,Xochimilco,2363,22134,36.1493914922,58.5571719595363,Muy bajo
2024,09,Ciudad de México,09014,Benito Juárez,395,10850,3.1814236601,62.3971454880912,Muy bajo
2024,09,Ciudad de México,09015,Cuauhtémoc,724,19187,19.607026194,61.3285335133283,Muy bajo
2024,09,Ciudad de México,09016,Miguel Hidalgo,438,11336,10.1867902187,61.2214578697982,Muy bajo
2024,09,Ciudad de México,09017,Venustiano Carranza,794,20887,27.6898161132,60.3845963564287,Muy bajo
2024,10,Durango,10001,Canatlán,384,1793,54.9928653126,56.6960494329267,Muy bajo
2024,10,Durango,10002,Canelas,374,433,80.050998381,50.8021460659875,Alto
2024,10,Durango,10003,Coneto de Comonfort,13,144,74.727222529,55.3986423304642,Bajo
2024,10,Durango,10004,Cuencamé,168,2165,57.2538269513,56.9816697852868,Muy bajo
2024,10,Durango,10005,Durango,3232,36300,41.7112368202,59.5910145755833,Muy bajo
2024,10,Durango,10006,General Simón Bolívar,39,565,57.103129713,54.341867581474,Medio
2024,10,Durango,10007,Gómez Palacio,570,21843,44.1988939675,59.2730388873649,Muy bajo
2024,10,Durango,10008,Guadalupe Victoria,619,2298,58.8395382918,57.895155666715,Muy bajo
2024,10,Durango,10009,Guanaceví,1,12,63.7261773159,52.9964160469859,Medio
2024,10,Durango,10010,Hidalgo,10,88,56.2977711738,56.6751793788539,Muy bajo
2024,10,Durango,10011,Indé,67,213,64.4756195044,55.6061648400237,Bajo
2024,10,Durango,10012,Lerdo,337,10894,45.3814534553,58.8038790671402,Muy bajo
2024,10,Durango,10013,Mapimí,93,1844,61.6427899418,56.7490494471011,Muy bajo
2024,10,Durango,10014,Mezquital,181,6726,89.6586107311,28.2229952282718,Muy alto
2024,10,Durango,10015,Nazas,31,677,61.2178680025,55.8717551228194,Bajo
2024,10,Durango,10016,Nombre de Dios,164,1104,64.6261504702,56.885686159889,Muy bajo
2024,10,Durango,10017,Ocampo,15,182,57.0145685469,55.5609313837748,Bajo
2024,10,Durango,10018,El Oro,18,284,57.4662214526,57.9369748090193,Muy bajo
2024,10,Durango,10019,Otáez,314,552,85.4787581699,50.5858068355353,Alto
2024,10,Durango,10020,Pánuco de Coronado,75,932,58.5467007576,57.3430224858356,Muy bajo
2024,10,Durango,10021,Peñón Blanco,39,580,70.1525760629,56.7246617952508,Muy bajo
2024,10,Durango,10022,Poanas,427,1729,68.9259792318,57.3596245514937,Muy bajo
2024,10,Durango,10023,Pueblo Nuevo,653,4105,67.7818598825,51.5504064424081,Alto
2024,10,Durango,10024,Rodeo,26,498,53.3143241929,56.9146939292816,Muy bajo
2024,10,Durango,10026,San Dimas,119,2049,76.9098885934,54.9460377012624,Bajo
2024,10,Durango,10027,San Juan de Guadalupe,97,386,75.8397188049,52.2075436392665,Alto
2024,10,Durango,10028,San Juan del Río,129,948,62.5660157166,56.5545756981802,Muy bajo
2024,10,Durango,10029,San Luis del Cordero,27,91,64.0078698846,55.8256287374821,Bajo
2024,10,Durango,10030,San Pedro del Gallo,8,24,55.4102228047,55.7312859224862,Bajo
2024,10,Durango,10031,Santa Clara,45,356,79.8044881197,55.7855929243672,Bajo
2024,10,Durango,10032,Santiago Papasquiaro,1325,3054,64.0364969203,56.4002460342517,Bajo
2024,10,Durango,10033,Súchil,101,578,67.8220354141,53.5585706988264,Medio
2024,10,Durango,10034,Tamazula,1848,2451,83.7053181229,47.0905774506537,Muy alto
2024,10,Durango,10035,Tepehuanes,263,853,71.7694712906,54.1944274563485,Medio
2024,10,Durango,10036,Tlahualilo,38,1073,52.3248411752,57.0767291965583,Muy bajo
2024,10,Durango,10037,Topia,182,944,80.8887926054,51.8223254394095,Alto
2024,10,Durango,10038,Vicente Guerrero,190,1262,59.1399226541,58.469883553421,Muy bajo
2024,10,Durango,10039,Nuevo Ideal,277,2047,59.8799437221,57.3614835396817,Muy bajo
2024,11,Guanajuato,11001,Abasolo,112,5522,66.6715521441,55.5402606919792,Bajo
2024,11,Guanajuato,11002,Acámbaro,91,6155,56.4622168858,56.9612217570423,Muy bajo
2024,11,Guanajuato,11003,San Miguel de Allende,60,10081,60.5577595283,56.201217751103,Bajo
2024,11,Guanajuato,11004,Apaseo el Alto,75,4738,57.226059624,56.7235853688555,Muy bajo
2024,11,Guanajuato,11005,Apaseo el Grande,31,5563,52.112195703,57.409175625332,Muy bajo
2024,11,Guanajuato,11006,Atarjea,17,258,74.6995327103,49.6157618202359,Alto
2024,11,Guanajuato,11007,Celaya,406,28312,39.5638261167,58.8389938098381,Muy bajo
2024,11,Guanajuato,11008,Manuel Doblado,20,1339,63.2511510324,55.7576546289023,Bajo
2024,11,Guanajuato,11009,Comonfort,150,6575,63.6282895291,54.1045646023985,Medio
2024,11,Guanajuato,11010,Coroneo,19,380,65.2550290615,55.4795869955235,Bajo
2024,11,Guanajuato,11011,Cortazar,140,6527,51.2470165092,57.5912510275716,Muy bajo
2024,11,Guanajuato,11012,Cuerámaro,32,1576,68.8704831896,56.2000969935609,Bajo
2024,11,Guanajuato,11013,Doctor Mora,13,994,68.0023928255,55.5459682282103,Bajo
2024,11,Guanajuato,11014,Dolores Hidalgo Cuna de la Independencia Nacional,113,12297,60.3861722437,55.0125571352096,Bajo
2024,11,Guanajuato,11015,Guanajuato,273,11735,35.6499158774,58.5616972804428,Muy bajo
2024,11,Guanajuato,11016,Huanímaro,24,1113,67.600657264,56.1618594066586,Bajo
2024,11,Guanajuato,11017,Irapuato,514,35047,42.3257932456,58.7609194025885,Muy bajo
2024,11,Guanajuato,11018,Jaral del Progreso,24,1636,57.9008061722,56.9345416463024,Muy bajo
2024,11,Guanajuato,11019,Jerécuaro,43,3629,72.2426722596,53.9809899283802,Medio
2024,11,Guanajuato,11020,León,922,93804,36.8058645504,59.0793372109962,Muy bajo
2024,11,Guanajuato,11021,Moroleón,158,2582,49.2064739772,58.3975353685313,Muy bajo
2024,11,Guanajuato,11022,Ocampo,69,2086,62.5228088342,54.7694574195741,Bajo
2024,11,Guanajuato,11023,Pénjamo,220,11568,67.400640462,55.2419593139735,Bajo
2024,11,Guanajuato,11024,Pueblo Nuevo,12,362,56.3230124059,55.7310473337048,Bajo
2024,11,Guanajuato,11025,Purísima del Rincón,153,4126,48.3166386875,57.4725524094044,Muy bajo
2024,11,Guanajuato,11026,Romita,72,3934,57.147505722,56.0025333976943,Bajo
2024,11,Guanajuato,11027,Salamanca,320,16811,44.6414163464,58.3158092065983,Muy bajo
2024,11,Guanajuato,11028,Salvatierra,32,4077,64.7590039575,56.6436237406066,Muy bajo
2024,11,Guanajuato,11029,San Diego de la Unión,8,969,73.3682125889,53.4163093212806,Medio
2024,11,Guanajuato,11030,San Felipe,183,11261,65.1625714414,53.9971522493502,Medio
2024,11,Guanajuato,11031,San Francisco del Rincón,241,7485,42.4499850748,57.6617426611668,Muy bajo
2024,11,Guanajuato,11032,San José Iturbide,44,5452,39.2185063675,57.2411850613912,Muy bajo
2024,11,Guanajuato,11033,San Luis de la Paz,95,9023,57.1776003197,55.0984879479621,Bajo
2024,11,Guanajuato,11034,Santa Catarina,59,485,71.1553100061,53.463378937803,Medio
2024,11,Guanajuato,11035,Santa Cruz de Juventino Rosas,144,6248,69.8702197159,56.1745084950172,Bajo
2024,11,Guanajuato,11036,Santiago Maravatío,4,33,64.9412948675,55.6898140782752,Bajo
2024,11,Guanajuato,11037,Silao,57,12447,56.4122743419,56.9524941709445,Muy bajo
2024,11,Guanajuato,11038,Tarandacuao,8,279,53.3235412393,56.6384969619746,Muy bajo
2024,11,Guanajuato,11039,Tarimoro,35,1779,62.9177730787,56.1138010965813,Bajo
2024,11,Guanajuato,11040,Tierra Blanca,53,1530,79.1265095259,52.5499917148746,Alto
2024,11,Guanajuato,11041,Uriangato,295,3575,56.7365049704,57.7259982373562,Muy bajo
2024,11,Guanajuato,11042,Valle de Santiago,135,10075,59.5655950596,56.2909819677847,Bajo
2024,11,Guanajuato,11043,Victoria,304,1635,76.552299028,53.004785386498,Medio
2024,11,Guanajuato,11044,Villagrán,38,2896,51.5846811665,57.7476757905276,Muy bajo
2024,11,Guanajuato,11045,Xichú,93,1008,77.1617464149,51.4984381356938,Alto
2024,11,Guanajuato,11046,Yuriria,215,4545,57.22771788,55.54535694064,Bajo
2024,12,Guerrero,12001,Acapulco de Juárez,9826,46962,49.139254671,56.4365962739593,Bajo
2024,12,Guerrero,12002,Ahuacuotzingo,328,3592,92.9460275772,45.2767029499794,Muy alto
2024,12,Guerrero,12003,Ajuchitlán del Progreso,1188,3103,81.0726008338,48.200120627665,Muy alto
2024,12,Guerrero,12004,Alcozauca de Guerrero,85,2594,94.3695260948,44.2220999658423,Muy alto
2024,12,Guerrero,12005,Alpoyeca,122,545,82.5815649867,52.8246988915791,Medio
2024,12,Guerrero,12006,Apaxtla,244,829,71.1864074436,52.2489378040438,Alto
2024,12,Guerrero,12007,Arcelia,651,2571,62.5588856328,53.7957024788327,Medio
2024,12,Guerrero,12008,Atenango del Río,355,891,81.0317889753,49.298446956923,Alto
2024,12,Guerrero,12009,Atlamajalcingo del Monte,19,367,96.7566289825,42.5238805337985,Muy alto
2024,12,Guerrero,12010,Atlixtac,244,2927,98.4290746934,44.3202127135831,Muy alto
2024,12,Guerrero,12011,Atoyac de Álvarez,1346,3732,67.8918079815,53.5449486798105,Medio
