cve_ent,cve_mun,edad,sexo,poblacion
21,21119,22,FEMENINO,461
21,21119,22,MASCULINO,168
21,21119,23,FEMENINO,617
21,21119,23,MASCULINO,246
21,21119,24,FEMENINO,555
21,21119,24,MASCULINO,184
21,21119,25,FEMENINO,443
21,21119,25,MASCULINO,309
21,21119,26,FEMENINO,571
21,21119,26,MASCULINO,124
21,21119,27,FEMENINO,459
21,21119,27,MASCULINO,117
21,21119,28,FEMENINO,492
21,21119,28,MASCULINO,95
21,21119,29,FEMENINO,428
21,21119,29,MASCULINO,109
21,21120,18,FEMENINO,42
21,21120,18,MASCULINO,17
21,21120,19,FEMENINO,39
21,21120,19,MASCULINO,8
21,21120,20,FEMENINO,27
21,21120,20,MASCULINO,7
21,21120,21,FEMENINO,27
21,21120,21,MASCULINO,5
21,21120,22,FEMENINO,31
21,21120,22,MASCULINO,2
21,21120,23,FEMENINO,30
21,21120,23,MASCULINO,7
21,21120,24,FEMENINO,42
21,21120,24,MASCULINO,5
21,21120,25,FEMENINO,42
21,21120,25,MASCULINO,7
21,21120,26,FEMENINO,41
21,21120,26,MASCULINO,8
21,21120,27,FEMENINO,34
21,21120,27,MASCULINO,7
21,21120,28,FEMENINO,39
21,21120,28,MASCULINO,8
21,21120,29,FEMENINO,46
21,21120,29,MASCULINO,8
21,21121,18,FEMENINO,5
21,21121,18,MASCULINO,2
21,21121,19,FEMENINO,6
21,21121,20,FEMENINO,6
21,21121,21,FEMENINO,11
21,21121,22,FEMENINO,13
21,21121,22,MASCULINO,2
21,21121,23,FEMENINO,8
21,21121,23,MASCULINO,1
21,21121,24,FEMENINO,6
21,21121,25,FEMENINO,10
21,21121,26,FEMENINO,10
21,21121,27,FEMENINO,9
21,21121,28,FEMENINO,6
21,21121,29,FEMENINO,6
21,21121,29,MASCULINO,1
21,21122,18,FEMENINO,40
21,21122,18,MASCULINO,7
21,21122,19,FEMENINO,46
21,21122,19,MASCULINO,13
21,21122,20,FEMENINO,65
21,21122,20,MASCULINO,8
21,21122,21,FEMENINO,45
21,21122,21,MASCULINO,9
21,21122,22,FEMENINO,75
21,21122,22,MASCULINO,13
21,21122,23,FEMENINO,58
21,21122,23,MASCULINO,8
21,21122,24,FEMENINO,71
21,21122,24,MASCULINO,8
21,21122,25,FEMENINO,61
21,21122,25,MASCULINO,5
21,21122,26,FEMENINO,55
21,21122,26,MASCULINO,4
21,21122,27,FEMENINO,57
21,21122,27,MASCULINO,5
21,21122,28,FEMENINO,50
21,21122,28,MASCULINO,3
21,21122,29,FEMENINO,75
21,21122,29,MASCULINO,1
21,21123,18,FEMENINO,14
21,21123,18,MASCULINO,3
21,21123,19,FEMENINO,16
21,21123,19,MASCULINO,6
21,21123,20,FEMENINO,15
21,21123,20,MASCULINO,4
21,21123,21,FEMENINO,13
21,21123,21,MASCULINO,6
21,21123,22,FEMENINO,15
21,21123,22,MASCULINO,1
21,21123,23,FEMENINO,17
21,21123,23,MASCULINO,3
21,21123,24,FEMENINO,26
21,21123,24,MASCULINO,2
21,21123,25,FEMENINO,22
21,21123,25,MASCULINO,3
21,21123,26,FEMENINO,17
21,21123,26,MASCULINO,4
21,21123,27,FEMENINO,19
21,21123,27,MASCULINO,3
21,21123,28,FEMENINO,17
21,21123,28,MASCULINO,3
21,21123,29,FEMENINO,25
21,21123,29,MASCULINO,4
21,21124,18,FEMENINO,57
21,21124,18,MASCULINO,32
21,21124,19,FEMENINO,39
21,21124,19,MASCULINO,37
21,21124,20,FEMENINO,81
21,21124,20,MASCULINO,49
21,21124,21,FEMENINO,46
21,21124,21,MASCULINO,33
21,21124,22,FEMENINO,51
21,21124,22,MASCULINO,17
21,21124,23,FEMENINO,70
21,21124,23,MASCULINO,33
21,21124,24,FEMENINO,84
21,21124,24,MASCULINO,15
21,21124,25,FEMENINO,118
21,21124,25,MASCULINO,18
21,21124,26,FEMENINO,89
21,21124,26,MASCULINO,18
21,21124,27,FEMENINO,66
21,21124,27,MASCULINO,25
21,21124,28,FEMENINO,89
21,21124,28,MASCULINO,25
21,21124,29,FEMENINO,95
21,21124,29,MASCULINO,13
21,21125,18,FEMENINO,24
21,21125,18,MASCULINO,7
21,21125,19,FEMENINO,28
21,21125,19,MASCULINO,4
21,21125,20,FEMENINO,49
21,21125,20,MASCULINO,8
21,21125,21,FEMENINO,20
21,21125,21,MASCULINO,9
21,21125,22,FEMENINO,46
21,21125,22,MASCULINO,12
21,21125,23,FEMENINO,33
21,21125,23,MASCULINO,11
21,21125,24,FEMENINO,51
21,21125,24,MASCULINO,13
21,21125,25,FEMENINO,42
21,21125,25,MASCULINO,14
21,21125,26,FEMENINO,34
21,21125,26,MASCULINO,9
21,21125,27,FEMENINO,47
21,21125,27,MASCULINO,9
21,21125,28,FEMENINO,37
21,21125,28,MASCULINO,6
21,21125,29,FEMENINO,41
21,21125,29,MASCULINO,5
21,21126,18,FEMENINO,30
21,21126,18,MASCULINO,5
21,21126,19,FEMENINO,18
21,21126,19,MASCULINO,2
21,21126,20,FEMENINO,42
21,21126,20,MASCULINO,11
21,21126,21,FEMENINO,30
21,21126,21,MASCULINO,6
21,21126,22,FEMENINO,33
21,21126,22,MASCULINO,2
21,21126,23,FEMENINO,25
21,21126,24,FEMENINO,38
21,21126,24,MASCULINO,3
21,21126,25,FEMENINO,60
21,21126,25,MASCULINO,6
21,21126,26,FEMENINO,31
21,21126,27,FEMENINO,27
21,21126,27,MASCULINO,4
21,21126,28,FEMENINO,38
21,21126,28,MASCULINO,2
21,21126,29,FEMENINO,27
21,21126,29,MASCULINO,3
21,21127,18,FEMENINO,7
21,21127,18,MASCULINO,1
21,21127,19,FEMENINO,6
21,21127,19,MASCULINO,8
21,21127,20,FEMENINO,9
21,21127,20,MASCULINO,2
21,21127,21,FEMENINO,9
21,21127,21,MASCULINO,4
21,21127,22,FEMENINO,14
21,21127,22,MASCULINO,2
21,21127,23,FEMENINO,13
21,21127,23,MASCULINO,4
21,21127,24,FEMENINO,6
21,21127,24,MASCULINO,5
21,21127,25,FEMENINO,15
21,21127,25,MASCULINO,6
21,21127,26,FEMENINO,14
21,21127,26,MASCULINO,4
21,21127,27,FEMENINO,18
21,21127,27,MASCULINO,4
21,21127,28,FEMENINO,14
21,21127,28,MASCULINO,4
21,21127,29,FEMENINO,11
21,21127,29,MASCULINO,5
21,21128,18,FEMENINO,41
21,21128,18,MASCULINO,9
21,21128,19,FEMENINO,40
21,21128,19,MASCULINO,20
21,21128,20,FEMENINO,59
21,21128,20,MASCULINO,22
21,21128,21,FEMENINO,34
21,21128,21,MASCULINO,12
21,21128,22,FEMENINO,45
21,21128,22,MASCULINO,14
21,21128,23,FEMENINO,78
21,21128,23,MASCULINO,18
21,21128,24,FEMENINO,49
21,21128,24,MASCULINO,23
21,21128,25,FEMENINO,65
21,21128,25,MASCULINO,18
21,21128,26,FEMENINO,64
21,21128,26,MASCULINO,22
21,21128,27,FEMENINO,73
21,21128,27,MASCULINO,22
21,21128,28,FEMENINO,60
21,21128,28,MASCULINO,10
21,21128,29,FEMENINO,64
21,21128,29,MASCULINO,15
21,21129,18,FEMENINO,76
21,21129,18,MASCULINO,16
21,21129,19,FEMENINO,54
21,21129,19,MASCULINO,13
21,21129,20,FEMENINO,71
21,21129,20,MASCULINO,19
21,21129,21,FEMENINO,59
21,21129,21,MASCULINO,14
21,21129,22,FEMENINO,65
21,21129,22,MASCULINO,8
21,21129,23,FEMENINO,79
21,21129,23,MASCULINO,17
21,21129,24,FEMENINO,55
21,21129,24,MASCULINO,15
21,21129,25,FEMENINO,71
21,21129,25,MASCULINO,11
21,21129,26,FEMENINO,86
21,21129,26,MASCULINO,9
21,21129,27,FEMENINO,63
21,21129,28,FEMENINO,96
21,21129,28,MASCULINO,9
21,21129,29,FEMENINO,79
21,21129,29,MASCULINO,8
21,21130,18,FEMENINO,10
21,21130,19,FEMENINO,11
21,21130,19,MASCULINO,3
21,21130,20,FEMENINO,11
21,21130,20,MASCULINO,7
21,21130,21,FEMENINO,12
21,21130,21,MASCULINO,3
21,21130,22,FEMENINO,14
21,21130,22,MASCULINO,5
21,21130,23,FEMENINO,24
21,21130,23,MASCULINO,4
21,21130,24,FEMENINO,16
21,21130,24,MASCULINO,3
21,21130,25,FEMENINO,16
21,21130,25,MASCULINO,4
21,21130,26,FEMENINO,18
21,21130,26,MASCULINO,2
21,21130,27,FEMENINO,16
21,21130,27,MASCULINO,1
21,21130,28,FEMENINO,21
21,21130,28,MASCULINO,3
21,21130,29,FEMENINO,23
21,21130,29,MASCULINO,4
21,21131,18,FEMENINO,3
21,21131,19,FEMENINO,4
21,21131,19,MASCULINO,1
21,21131,20,FEMENINO,5
21,21131,20,MASCULINO,2
21,21131,21,FEMENINO,7
21,21131,22,FEMENINO,4
21,21131,22,MASCULINO,1
21,21131,23,FEMENINO,4
21,21131,23,MASCULINO,2
21,21131,24,FEMENINO,7
21,21131,24,MASCULINO,1
21,21131,25,FEMENINO,8
21,21131,25,MASCULINO,1
21,21131,26,FEMENINO,6
21,21131,27,FEMENINO,5
21,21131,27,MASCULINO,2
21,21131,28,FEMENINO,9
21,21131,28,MASCULINO,1
21,21131,29,FEMENINO,6
21,21131,29,MASCULINO,1
21,21132,18,FEMENINO,498
21,21132,18,MASCULINO,190
21,21132,19,FEMENINO,398
21,21132,19,MASCULINO,126
21,21132,20,FEMENINO,653
21,21132,20,MASCULINO,242
21,21132,21,FEMENINO,519
21,21132,21,MASCULINO,164
21,21132,22,FEMENINO,587
21,21132,22,MASCULINO,239
21,21132,23,FEMENINO,708
21,21132,23,MASCULINO,212
21,21132,24,FEMENINO,809
21,21132,24,MASCULINO,97
21,21132,25,FEMENINO,748
21,21132,25,MASCULINO,168
21,21132,26,FEMENINO,613
21,21132,26,MASCULINO,162
21,21132,27,FEMENINO,576
21,21132,27,MASCULINO,96
21,21132,28,FEMENINO,644
21,21132,28,MASCULINO,122
21,21132,29,FEMENINO,566
21,21132,29,MASCULINO,139
21,21133,18,FEMENINO,1
21,21133,19,MASCULINO,3
21,21133,20,FEMENINO,1
21,21133,20,MASCULINO,1
21,21133,21,FEMENINO,3
21,21133,21,MASCULINO,2
21,21133,22,FEMENINO,2
21,21133,22,MASCULINO,2
21,21133,23,FEMENINO,5
21,21133,24,FEMENINO,3
21,21133,24,MASCULINO,2
21,21133,25,FEMENINO,3
21,21133,26,FEMENINO,1
21,21133,26,MASCULINO,4
21,21133,27,FEMENINO,4
21,21133,27,MASCULINO,2
21,21133,28,FEMENINO,2
21,21133,29,FEMENINO,7
21,21133,29,MASCULINO,4
21,21134,18,FEMENINO,97
21,21134,18,MASCULINO,28
21,21134,19,FEMENINO,69
21,21134,19,MASCULINO,15
21,21134,20,FEMENINO,103
21,21134,20,MASCULINO,34
21,21134,21,FEMENINO,89
21,21134,21,MASCULINO,16
21,21134,22,FEMENINO,113
21,21134,22,MASCULINO,20
21,21134,23,FEMENINO,123
21,21134,23,MASCULINO,18
21,21134,24,FEMENINO,85
21,21134,24,MASCULINO,15
21,21134,25,FEMENINO,129
21,21134,25,MASCULINO,19
21,21134,26,FEMENINO,104
21,21134,26,MASCULINO,22
21,21134,27,FEMENINO,82
21,21134,27,MASCULINO,15
21,21134,28,FEMENINO,121
21,21134,28,MASCULINO,7
21,21134,29,FEMENINO,126
21,21134,29,MASCULINO,14
21,21135,19,FEMENINO,1
21,21135,20,FEMENINO,2
21,21135,20,MASCULINO,1
21,21135,21,FEMENINO,1
21,21135,21,MASCULINO,2
21,21135,22,FEMENINO,2
21,21135,24,FEMENINO,2
21,21135,24,MASCULINO,1
21,21135,25,FEMENINO,1
21,21135,25,MASCULINO,1
21,21135,26,FEMENINO,2
21,21135,27,FEMENINO,1
21,21135,28,FEMENINO,1
21,21135,28,MASCULINO,1
21,21135,29,FEMENINO,3
21,21135,29,MASCULINO,1
21,21136,18,FEMENINO,37
21,21136,18,MASCULINO,20
21,21136,19,FEMENINO,44
21,21136,19,MASCULINO,13
21,21136,20,FEMENINO,32
21,21136,20,MASCULINO,24
21,21136,21,FEMENINO,57
21,21136,21,MASCULINO,25
21,21136,22,FEMENINO,41
21,21136,22,MASCULINO,15
21,21136,23,FEMENINO,51
21,21136,23,MASCULINO,32
21,21136,24,FEMENINO,36
21,21136,24,MASCULINO,29
21,21136,25,FEMENINO,58
21,21136,25,MASCULINO,25
21,21136,26,FEMENINO,20
21,21136,26,MASCULINO,11
21,21136,27,FEMENINO,62
21,21136,27,MASCULINO,17
21,21136,28,FEMENINO,56
21,21136,28,MASCULINO,6
21,21136,29,FEMENINO,45
21,21136,29,MASCULINO,4
21,21137,18,FEMENINO,84
21,21137,18,MASCULINO,12
21,21137,19,FEMENINO,54
21,21137,19,MASCULINO,9
21,21137,20,FEMENINO,59
21,21137,20,MASCULINO,6
21,21137,21,FEMENINO,59
21,21137,21,MASCULINO,11
21,21137,22,FEMENINO,63
21,21137,22,MASCULINO,2
21,21137,23,FEMENINO,74
21,21137,23,MASCULINO,14
21,21137,24,FEMENINO,62
21,21137,24,MASCULINO,8
21,21137,25,FEMENINO,74
21,21137,25,MASCULINO,9
21,21137,26,FEMENINO,74
21,21137,26,MASCULINO,9
21,21137,27,FEMENINO,48
21,21137,27,MASCULINO,9
21,21137,28,FEMENINO,60
21,21137,28,MASCULINO,2
21,21137,29,FEMENINO,69
21,21137,29,MASCULINO,13
21,21138,18,FEMENINO,44
21,21138,18,MASCULINO,13
21,21138,19,FEMENINO,37
21,21138,19,MASCULINO,8
21,21138,20,FEMENINO,85
21,21138,20,MASCULINO,9
21,21138,21,FEMENINO,41
21,21138,21,MASCULINO,14
21,21138,22,FEMENINO,79
21,21138,22,MASCULINO,9
21,21138,23,FEMENINO,56
21,21138,23,MASCULINO,8
21,21138,24,FEMENINO,38
21,21138,24,MASCULINO,4
21,21138,25,FEMENINO,51
21,21138,25,MASCULINO,9
21,21138,26,FEMENINO,61
21,21138,26,MASCULINO,6
21,21138,27,FEMENINO,56
21,21138,28,FEMENINO,71
21,21138,28,MASCULINO,8
21,21138,29,FEMENINO,34
21,21138,29,MASCULINO,3
21,21139,18,FEMENINO,6
21,21139,18,MASCULINO,3
21,21139,19,FEMENINO,19
21,21139,19,MASCULINO,3
21,21139,20,FEMENINO,12
21,21139,20,MASCULINO,8
21,21139,21,FEMENINO,11
21,21139,21,MASCULINO,7
21,21139,22,FEMENINO,12
21,21139,22,MASCULINO,4
21,21139,23,FEMENINO,18
21,21139,23,MASCULINO,4
21,21139,24,FEMENINO,22
21,21139,24,MASCULINO,3
21,21139,25,FEMENINO,21
21,21139,25,MASCULINO,5
21,21139,26,FEMENINO,25
21,21139,26,MASCULINO,3
21,21139,27,FEMENINO,21
21,21139,27,MASCULINO,6
21,21139,28,FEMENINO,25
21,21139,28,MASCULINO,5
21,21139,29,FEMENINO,21
21,21139,29,MASCULINO,3
21,21140,18,FEMENINO,343
21,21140,18,MASCULINO,159
21,21140,19,FEMENINO,274
21,21140,19,MASCULINO,218
21,21140,20,FEMENINO,536
21,21140,20,MASCULINO,216
21,21140,21,FEMENINO,454
21,21140,21,MASCULINO,180
21,21140,22,FEMENINO,381
21,21140,22,MASCULINO,130
21,21140,23,FEMENINO,396
21,21140,23,MASCULINO,181
21,21140,24,FEMENINO,564
21,21140,24,MASCULINO,161
21,21140,25,FEMENINO,487
21,21140,25,MASCULINO,208
21,21140,26,FEMENINO,566
21,21140,26,MASCULINO,99
21,21140,27,FEMENINO,437
21,21140,27,MASCULINO,73
21,21140,28,FEMENINO,524
21,21140,28,MASCULINO,107
21,21140,29,FEMENINO,402
21,21140,29,MASCULINO,96
21,21141,18,FEMENINO,7
21,21141,18,MASCULINO,3
21,21141,19,FEMENINO,16
21,21141,19,MASCULINO,7
21,21141,20,FEMENINO,14
21,21141,20,MASCULINO,5
21,21141,21,FEMENINO,13
21,21141,21,MASCULINO,2
21,21141,22,FEMENINO,10
21,21141,22,MASCULINO,1
21,21141,23,FEMENINO,19
21,21141,23,MASCULINO,3
21,21141,24,FEMENINO,17
21,21141,24,MASCULINO,4
21,21141,25,FEMENINO,15
21,21141,25,MASCULINO,5
21,21141,26,FEMENINO,19
21,21141,26,MASCULINO,4
21,21141,27,FEMENINO,23
21,21141,27,MASCULINO,5
21,21141,28,FEMENINO,12
21,21141,28,MASCULINO,5
21,21141,29,FEMENINO,13
21,21141,29,MASCULINO,4
21,21142,18,FEMENINO,109
21,21142,18,MASCULINO,31
21,21142,19,FEMENINO,124
21,21142,19,MASCULINO,33
21,21142,20,FEMENINO,114
21,21142,20,MASCULINO,43
21,21142,21,FEMENINO,104
21,21142,21,MASCULINO,35
21,21142,22,FEMENINO,150
21,21142,22,MASCULINO,16
21,21142,23,FEMENINO,133
21,21142,23,MASCULINO,32
21,21142,24,FEMENINO,193
21,21142,24,MASCULINO,23
21,21142,25,FEMENINO,209
21,21142,25,MASCULINO,41
21,21142,26,FEMENINO,169
21,21142,26,MASCULINO,35
21,21142,27,FEMENINO,107
21,21142,27,MASCULINO,26
21,21142,28,FEMENINO,185
21,21142,28,MASCULINO,33
21,21142,29,FEMENINO,173
21,21142,29,MASCULINO,17
21,21143,18,FEMENINO,136
21,21143,18,MASCULINO,42
21,21143,19,FEMENINO,143
21,21143,19,MASCULINO,24
21,21143,20,FEMENINO,167
21,21143,20,MASCULINO,22
21,21143,21,FEMENINO,98
21,21143,21,MASCULINO,24
21,21143,22,FEMENINO,153
21,21143,22,MASCULINO,12
21,21143,23,FEMENINO,156
21,21143,23,MASCULINO,16
21,21143,24,FEMENINO,215
21,21143,24,MASCULINO,25
21,21143,25,FEMENINO,243
21,21143,25,MASCULINO,27
21,21143,26,FEMENINO,203
21,21143,26,MASCULINO,22
21,21143,27,FEMENINO,219
21,21143,27,MASCULINO,9
21,21143,28,FEMENINO,194
21,21143,28,MASCULINO,13
21,21143,29,FEMENINO,160
21,21143,29,MASCULINO,11
21,21144,18,FEMENINO,94
21,21144,18,MASCULINO,32
21,21144,19,FEMENINO,79
21,21144,19,MASCULINO,13
21,21144,20,FEMENINO,104
21,21144,20,MASCULINO,22
21,21144,21,FEMENINO,84
21,21144,21,MASCULINO,12
21,21144,22,FEMENINO,92
21,21144,22,MASCULINO,4
21,21144,23,FEMENINO,108
21,21144,23,MASCULINO,9
21,21144,24,FEMENINO,104
21,21144,24,MASCULINO,17
21,21144,25,FEMENINO,123
21,21144,25,MASCULINO,12
21,21144,26,FEMENINO,109
21,21144,26,MASCULINO,9
21,21144,27,FEMENINO,89
21,21144,27,MASCULINO,2
21,21144,28,FEMENINO,121
21,21144,28,MASCULINO,5
21,21144,29,FEMENINO,79
21,21144,29,MASCULINO,7
21,21145,18,FEMENINO,58
21,21145,18,MASCULINO,14
21,21145,19,FEMENINO,65
21,21145,19,MASCULINO,15
21,21145,20,FEMENINO,87
21,21145,20,MASCULINO,16
21,21145,21,FEMENINO,66
21,21145,21,MASCULINO,10
21,21145,22,FEMENINO,82
21,21145,22,MASCULINO,13
21,21145,23,FEMENINO,74
21,21145,23,MASCULINO,10
21,21145,24,FEMENINO,86
21,21145,24,MASCULINO,9
21,21145,25,FEMENINO,77
21,21145,25,MASCULINO,2
21,21145,26,FEMENINO,69
21,21145,26,MASCULINO,11
21,21145,27,FEMENINO,61
21,21145,27,MASCULINO,9
21,21145,28,FEMENINO,69
21,21145,28,MASCULINO,10
21,21145,29,FEMENINO,77
21,21145,29,MASCULINO,7
21,21146,18,FEMENINO,3
21,21146,18,MASCULINO,4
21,21146,19,FEMENINO,1
21,21146,19,MASCULINO,1
21,21146,20,FEMENINO,2
21,21146,20,MASCULINO,1
21,21146,21,FEMENINO,1
21,21146,21,MASCULINO,2
21,21146,22,FEMENINO,1
21,21146,22,MASCULINO,2
21,21146,23,FEMENINO,3
21,21146,23,MASCULINO,1
21,21146,24,FEMENINO,2
21,21146,25,FEMENINO,1
21,21146,26,MASCULINO,1
21,21146,28,FEMENINO,4
21,21146,28,MASCULINO,1
21,21146,29,FEMENINO,4
21,21146,29,MASCULINO,2
21,21147,18,FEMENINO,24
21,21147,18,MASCULINO,5
21,21147,19,FEMENINO,24
21,21147,19,MASCULINO,4
21,21147,20,FEMENINO,31
21,21147,20,MASCULINO,5
21,21147,21,FEMENINO,30
21,21147,21,MASCULINO,6
21,21147,22,FEMENINO,21
21,21147,22,MASCULINO,7
21,21147,23,FEMENINO,38
21,21147,23,MASCULINO,6
21,21147,24,FEMENINO,37
21,21147,24,MASCULINO,3
21,21147,25,FEMENINO,32
21,21147,25,MASCULINO,4
21,21147,26,FEMENINO,16
21,21147,26,MASCULINO,3
21,21147,27,FEMENINO,27
21,21147,27,MASCULINO,5
21,21147,28,FEMENINO,28
21,21147,28,MASCULINO,3
21,21147,29,FEMENINO,33
21,21147,29,MASCULINO,1
21,21148,18,FEMENINO,58
21,21148,18,MASCULINO,7
21,21148,19,FEMENINO,42
21,21148,19,MASCULINO,3
21,21148,20,FEMENINO,56
21,21148,20,MASCULINO,8
21,21148,21,FEMENINO,45
21,21148,21,MASCULINO,10
21,21148,22,FEMENINO,58
21,21148,22,MASCULINO,5
21,21148,23,FEMENINO,67
21,21148,23,MASCULINO,7
21,21148,24,FEMENINO,57
21,21148,24,MASCULINO,6
21,21148,25,FEMENINO,76
21,21148,25,MASCULINO,6
21,21148,26,FEMENINO,67
21,21148,26,MASCULINO,6
21,21148,27,FEMENINO,50
21,21148,27,MASCULINO,3
21,21148,28,FEMENINO,60
21,21148,28,MASCULINO,3
21,21148,29,FEMENINO,50
21,21148,29,MASCULINO,3
21,21149,18,FEMENINO,102
21,21149,18,MASCULINO,71
21,21149,19,FEMENINO,128
21,21149,19,MASCULINO,25
21,21149,20,FEMENINO,144
21,21149,20,MASCULINO,32
21,21149,21,FEMENINO,110
21,21149,21,MASCULINO,3
21,21149,22,FEMENINO,69
21,21149,22,MASCULINO,51
21,21149,23,FEMENINO,155
21,21149,23,MASCULINO,18
21,21149,24,FEMENINO,149
21,21149,24,MASCULINO,12
21,21149,25,FEMENINO,167
21,21149,25,MASCULINO,28
21,21149,26,FEMENINO,170
21,21149,26,MASCULINO,10
21,21149,27,FEMENINO,91
21,21149,27,MASCULINO,25
21,21149,28,FEMENINO,109
21,21149,28,MASCULINO,12
21,21149,29,FEMENINO,167
21,21149,29,MASCULINO,14
21,21150,18,FEMENINO,33
21,21150,18,MASCULINO,8
21,21150,19,FEMENINO,30
21,21150,19,MASCULINO,10
21,21150,20,FEMENINO,34
21,21150,20,MASCULINO,7
21,21150,21,FEMENINO,42
21,21150,21,MASCULINO,3
21,21150,22,FEMENINO,36
21,21150,22,MASCULINO,4
21,21150,23,FEMENINO,37
21,21150,23,MASCULINO,5
21,21150,24,FEMENINO,30
21,21150,24,MASCULINO,9
21,21150,25,FEMENINO,43
21,21150,25,MASCULINO,7
21,21150,26,FEMENINO,31
21,21150,26,MASCULINO,2
21,21150,27,FEMENINO,35
21,21150,27,MASCULINO,3
21,21150,28,FEMENINO,46
21,21150,28,MASCULINO,4
21,21150,29,FEMENINO,26
21,21150,29,MASCULINO,2
21,21151,18,FEMENINO,28
21,21151,18,MASCULINO,7
21,21151,19,FEMENINO,18
21,21151,19,MASCULINO,6
21,21151,20,FEMENINO,44
21,21151,20,MASCULINO,18
21,21151,21,FEMENINO,39
21,21151,21,MASCULINO,9
21,21151,22,FEMENINO,51
21,21151,22,MASCULINO,9
21,21151,23,FEMENINO,46
21,21151,23,MASCULINO,10
21,21151,24,FEMENINO,44
21,21151,24,MASCULINO,14
21,21151,25,FEMENINO,51
21,21151,25,MASCULINO,11
21,21151,26,FEMENINO,34
21,21151,26,MASCULINO,9
21,21151,27,FEMENINO,52
21,21151,27,MASCULINO,9
21,21151,28,FEMENINO,58
21,21151,28,MASCULINO,7
21,21151,29,FEMENINO,62
21,21151,29,MASCULINO,9
21,21152,18,FEMENINO,39
21,21152,18,MASCULINO,24
21,21152,19,FEMENINO,46
21,21152,19,MASCULINO,25
21,21152,20,FEMENINO,58
21,21152,20,MASCULINO,31
21,21152,21,FEMENINO,47
21,21152,21,MASCULINO,13
21,21152,22,FEMENINO,55
21,21152,22,MASCULINO,20
21,21152,23,FEMENINO,49
21,21152,23,MASCULINO,15
21,21152,24,FEMENINO,100
21,21152,24,MASCULINO,19
21,21152,25,FEMENINO,80
21,21152,25,MASCULINO,23
21,21152,26,FEMENINO,77
21,21152,26,MASCULINO,13
21,21152,27,FEMENINO,98
21,21152,27,MASCULINO,7
21,21152,28,FEMENINO,64
21,21152,28,MASCULINO,18
21,21152,29,FEMENINO,72
21,21152,29,MASCULINO,13
21,21153,18,FEMENINO,87
21,21153,18,MASCULINO,32
21,21153,19,FEMENINO,63
21,21153,19,MASCULINO,13
21,21153,20,FEMENINO,91
21,21153,20,MASCULINO,33
21,21153,21,FEMENINO,79
21,21153,21,MASCULINO,14
21,21153,22,FEMENINO,112
21,21153,22,MASCULINO,19
21,21153,23,FEMENINO,77
21,21153,23,MASCULINO,17
21,21153,24,FEMENINO,145
21,21153,24,MASCULINO,28
21,21153,25,FEMENINO,107
21,21153,25,MASCULINO,31
21,21153,26,FEMENINO,193
21,21153,26,MASCULINO,20
21,21153,27,FEMENINO,128
21,21153,27,MASCULINO,17
21,21153,28,FEMENINO,147
21,21153,28,MASCULINO,24
21,21153,29,FEMENINO,158
21,21153,29,MASCULINO,16
21,21154,18,FEMENINO,303
21,21154,18,MASCULINO,154
21,21154,19,FEMENINO,237
21,21154,19,MASCULINO,78
21,21154,20,FEMENINO,245
21,21154,20,MASCULINO,86
21,21154,21,FEMENINO,232
21,21154,21,MASCULINO,76
21,21154,22,FEMENINO,326
21,21154,22,MASCULINO,79
21,21154,23,FEMENINO,470
21,21154,23,MASCULINO,66
21,21154,24,FEMENINO,442
21,21154,24,MASCULINO,93
21,21154,25,FEMENINO,418
21,21154,25,MASCULINO,97
21,21154,26,FEMENINO,555
21,21154,26,MASCULINO,60
21,21154,27,FEMENINO,524
21,21154,27,MASCULINO,77
21,21154,28,FEMENINO,499
21,21154,28,MASCULINO,69
21,21154,29,FEMENINO,460
21,21154,29,MASCULINO,94
21,21155,18,FEMENINO,23
21,21155,18,MASCULINO,4
21,21155,19,FEMENINO,15
21,21155,19,MASCULINO,7
21,21155,20,FEMENINO,32
21,21155,20,MASCULINO,4
21,21155,21,FEMENINO,29
21,21155,21,MASCULINO,11
21,21155,22,FEMENINO,38
21,21155,22,MASCULINO,18
21,21155,23,FEMENINO,28
21,21155,23,MASCULINO,16
21,21155,24,FEMENINO,33
21,21155,24,MASCULINO,13
21,21155,25,FEMENINO,37
21,21155,25,MASCULINO,4
21,21155,26,FEMENINO,27
21,21155,26,MASCULINO,4
21,21155,27,FEMENINO,27
21,21155,28,FEMENINO,40
21,21155,28,MASCULINO,2
21,21155,29,FEMENINO,26
21,21155,29,MASCULINO,4
21,21156,18,FEMENINO,719
21,21156,18,MASCULINO,329
21,21156,19,FEMENINO,718
21,21156,19,MASCULINO,380
21,21156,20,FEMENINO,1106
21,21156,20,MASCULINO,506
21,21156,21,FEMENINO,616
21,21156,21,MASCULINO,334
21,21156,22,FEMENINO,1196
21,21156,22,MASCULINO,417
21,21156,23,FEMENINO,1135
21,21156,23,MASCULINO,192
21,21156,24,FEMENINO,1512
21,21156,24,MASCULINO,343
21,21156,25,FEMENINO,1301
21,21156,25,MASCULINO,344
21,21156,26,FEMENINO,1024
21,21156,26,MASCULINO,325
21,21156,27,FEMENINO,1165
21,21156,27,MASCULINO,231
21,21156,28,FEMENINO,1335
21,21156,28,MASCULINO,196
21,21156,29,FEMENINO,1185
21,21156,29,MASCULINO,103
21,21157,18,FEMENINO,61
21,21157,18,MASCULINO,16
21,21157,19,FEMENINO,46
